psu,a7,a8,relprac,floodrisk,pop1011_UNOSAT,dem_mean,dem_std,neigh_Rivers,centdist_MRiver,flood_exp,violent_vignette,effective,approve,vv_pop1011_UNOSAT,male,headh,age,read,math,educ,sunni,knowfullpca,simpleknow,vv_flood_exp
140,Mardan,Mardan,.5,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,0,.5,.5,0,1,0,.41,1,1,.66666669,1,3.0063336,1,0
787,Mardan,Takhat Bai,.83333331,.0068965517,0,.35957086,.033988792,0,.32237363,0,1,1,1,0,0,0,.34999999,1,1,.16666667,1,3.0063336,1,0
1012,Mardan,Mardan,.69999999,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,0,1,.75,0,0,1,.20999999,1,1,0,1,2.6989622,.89999998,0
692,Mardan,Mardan,.33333334,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,0,0,0,0,0,0,.30000001,0,0,0,1,1.0286584,.30000001,0
808,Mardan,Mardan,.2,.62808025,.0042216131,.41955155,.17519256,0,.33100846,1,1,.75,.75,.0042216131,0,1,.37,,1,0,1,2.0596905,.60000002,1
1012,Mardan,Mardan,.66666669,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,0,1,1,0,0,0,.34999999,1,1,.5,1,3.0063336,1,0
41,Mardan,Takhat Bai,.66666669,.0068965517,0,.35957086,.033988792,0,.32237363,0,0,.75,.75,0,0,0,.30000001,0,1,0,1,1.5972785,.60000002,0
808,Mardan,Mardan,.66666669,.62808025,.0042216131,.41955155,.17519256,0,.33100846,1,1,1,1,.0042216131,0,0,.34999999,0,1,0,1,2.6715596,.80000001,1
608,Mardan,Mardan,.66666669,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,1,1,1,.0042216131,0,0,.40000001,0,1,0,1,1.9427648,.69999999,0
575,Mardan,Takhat Bai,.83333331,.0068965517,0,.35957086,.033988792,0,.32237363,0,1,1,1,0,1,1,.55000001,0,1,0,1,2.4313924,.80000001,0
47,Mardan,Takhat Bai,.66666669,.0068965517,0,.35957086,.033988792,0,.32237363,.333,0,1,1,0,1,0,.19,1,1,.66666669,1,2.7387638,.89999998,0
826,Mardan,Takhat Bai,.83333331,.0068965517,0,.35957086,.033988792,0,.32237363,0,1,1,1,0,0,0,.30000001,0,1,0,1,2.978931,.89999998,0
41,Mardan,Takhat Bai,.5,.0068965517,0,.35957086,.033988792,0,.32237363,0,0,.5,1,0,0,1,.30000001,0,1,0,1,2.2428713,.80000001,0
846,Mardan,Mardan,.5,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,1,1,1,.0042216131,0,0,.20999999,1,1,.83333331,1,2.7387638,.89999998,0
140,Mardan,Mardan,.66666669,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,0,.75,.75,0,1,1,.63999999,0,0,0,1,1.9753016,.69999999,0
693,Mardan,Mardan,.33333334,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,0,0,0,0,0,0,.28,1,1,.5,1,1.056061,.40000001,0
41,Mardan,Takhat Bai,.5,.0068965517,0,.35957086,.033988792,0,.32237363,0,0,.75,.75,0,0,0,.40000001,0,1,0,1,2.6989622,.89999998,0
826,Mardan,Takhat Bai,.66666669,.0068965517,0,.35957086,.033988792,0,.32237363,0,1,1,1,0,0,0,.34999999,0,1,0,1,3.0063336,1,0
608,Mardan,Mardan,.66666669,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,1,1,1,.0042216131,0,0,.34999999,0,1,0,1,3.0063336,1,0
692,Mardan,Mardan,.46666667,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,0,.75,1,0,0,0,.41999999,0,0,0,1,1.0286584,.30000001,0
1012,Mardan,Mardan,.83333331,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,0,1,1,0,0,0,.5,0,1,0,1,3.0063336,1,0
575,Mardan,Takhat Bai,.66666669,.0068965517,0,.35957086,.033988792,0,.32237363,0,1,1,1,0,1,1,.37,0,1,0,1,2.7387638,.89999998,0
564,Mardan,Mardan,.83333331,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,1,1,1,.0042216131,1,1,.2,1,1,.16666667,1,1.6635389,.60000002,0
47,Mardan,Takhat Bai,.60000002,.0068965517,0,.35957086,.033988792,0,.32237363,.333,0,1,1,0,1,0,.63999999,1,1,.33333334,1,2.4005425,.80000001,0
273,Mardan,Mardan,,.62808025,.0042216131,.41955155,.17519256,0,.33100846,.333,1,.5,.5,.0042216131,1,0,.33000001,1,1,.5,1,2.7387638,.89999998,.333
411,Mardan,Mardan,.83333331,.62808025,.0042216131,.41955155,.17519256,0,.33100846,.333,1,0,0,.0042216131,1,1,.25999999,1,1,.5,1,2.7387638,.89999998,.333
693,Mardan,Mardan,.33333334,.62808025,.0042216131,.41955155,.17519256,0,.33100846,.333,0,.25,.25,0,0,0,.5,1,1,.16666667,1,1.7921207,.5,0
534,Mardan,Mardan,.83333331,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,0,1,1,0,1,0,.28,1,1,.5,1,3.0063336,1,0
808,Mardan,Mardan,.5,.62808025,.0042216131,.41955155,.17519256,0,.33100846,.333,1,1,1,.0042216131,0,0,.30000001,0,1,0,1,2.6715596,.80000001,.333
47,Mardan,Takhat Bai,.46666667,.0068965517,0,.35957086,.033988792,0,.32237363,.66600001,0,1,1,0,1,0,.2,0,1,0,1,2.1196299,.69999999,0
996,Mardan,Mardan,.66666669,.62808025,.0042216131,.41955155,.17519256,0,.33100846,1,0,1,1,0,1,1,.57999998,1,1,.5,1,3.0063336,1,0
273,Mardan,Mardan,.83333331,.62808025,.0042216131,.41955155,.17519256,0,.33100846,0,1,.75,.75,.0042216131,1,1,.55000001,1,1,.5,1,3.0063336,1,0
273,Mardan,Mardan,,.62808025,.0042216131,.41955155,.17519256,0,.33100846,.66600001,1,1,1,.0042216131,1,1,.25999999,1,1,.33333334,1,2.7387638,.89999998,.66600001
828,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,1,1,.60000002,1,1,.33333334,1,2.7387638,.89999998,0
1084,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.5,.5,.0091488454,1,1,.44999999,0,1,0,1,1.4813019,.5,0
828,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,1,1,.40000001,1,1,.16666667,1,2.7387638,.89999998,0
683,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,.75,0,0,0,.25,0,1,0,1,2.0870929,.69999999,0
358,Peshawar,Peshawar,.63333333,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.5,.5,.0091488454,0,0,.30000001,1,1,1,1,1.7921207,.5,0
348,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,0,.2,1,1,.33333334,1,2.978931,.89999998,0
128,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,.5,.25,.0091488454,0,1,.40000001,0,1,0,1,1.8195233,.60000002,.333
348,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.75,.75,.0091488454,0,0,.30000001,1,1,.16666667,1,3.0063336,1,0
469,Peshawar,Peshawar,.30000001,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.25,.25,.0091488454,0,0,.51999998,0,0,0,1,1.947899,.60000002,0
750,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.5,.5,0,1,1,.47999999,1,1,1,1,3.0063336,1,0
1084,Peshawar,Peshawar,.26666668,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,.5,.5,.0091488454,1,1,.34999999,0,1,0,1,2.7387638,.89999998,.333
428,Peshawar,Peshawar,.63333333,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,0,0,.0091488454,1,1,.28,1,1,.16666667,1,3.0063336,1,.333
469,Peshawar,Peshawar,.46666667,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.25,.25,.0091488454,0,0,.34999999,0,0,0,1,.31584194,.1,0
348,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,0,.34999999,0,0,0,1,2.6989622,.89999998,0
828,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,1,0,.18000001,1,1,.66666669,1,3.0063336,1,0
358,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,0,.40000001,1,1,1,1,1.8195233,.60000002,0
8,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,1,1,.75,1,.0091488454,0,1,.55000001,0,0,0,1,1.6420624,.5,1
862,Peshawar,Peshawar,.60000002,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.66600001,1,.5,.5,.0091488454,1,0,.18000001,1,1,.33333334,1,2.7387638,.89999998,.66600001
128,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.66600001,1,1,1,.0091488454,0,1,.34999999,0,1,.16666667,1,2.2567604,.69999999,.66600001
8,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,1,1,.25,.25,.0091488454,0,1,.60000002,0,0,0,1,1.0286584,.30000001,1
703,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,1,1,.44999999,0,1,.33333334,1,2.7387638,.89999998,0
128,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,.75,1,.0091488454,0,0,.30000001,0,1,0,1,1.9080973,.60000002,.333
683,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,.75,0,0,0,.40000001,1,1,.16666667,1,1.9354999,.69999999,0
586,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,0,1,1,0,1,1,,0,1,0,1,1.8195233,.60000002,0
27,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,0,.28,1,1,.16666667,1,3.0063336,1,0
828,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,1,1,.0091488454,1,0,.34999999,1,1,.5,1,3.0063336,1,.333
799,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.25,.25,.0091488454,0,0,.5,1,1,.5,1,2.4270012,.80000001,0
428,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,0,0,.0091488454,1,1,.51999998,0,0,0,1,2.4270012,.80000001,.333
532,Peshawar,Peshawar,1,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,1,1,.54000002,0,0,.33333334,1,2.1196299,.69999999,0
428,Peshawar,Peshawar,.60000002,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,1,1,.23999999,1,1,.33333334,1,2.6268203,.89999998,0
1084,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,1,1,.46000001,0,1,0,1,2.7387638,.89999998,0
8,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,1,.34999999,0,1,0,1,2.0244768,.60000002,0
1053,Peshawar,Peshawar,.43333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.75,.75,.0091488454,0,0,.38,0,0,0,1,.31584194,.1,0
1053,Peshawar,Peshawar,.46666667,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.5,.5,.0091488454,0,0,.44999999,1,1,.83333331,1,1.7921207,.5,0
8,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,1,1,.0091488454,0,1,.40000001,0,1,0,1,2.4005425,.80000001,.333
88,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,1,1,.55000001,1,1,.5,1,3.0063336,1,0
428,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,0,0,.0091488454,1,1,.31999999,1,1,.5,1,3.0063336,1,.333
703,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,1,0,.18000001,1,1,.5,1,2.7387638,.89999998,0
469,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.75,1,.0091488454,0,0,.2,1,1,1,1,1.8195233,.60000002,0
1053,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.25,.25,.0091488454,0,0,.55000001,1,1,.5,1,.6159485,.2,0
469,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,0,0,.55000001,1,1,.5,1,.31584194,.1,0
750,Peshawar,Peshawar,.60000002,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.5,.5,0,1,1,.34999999,1,1,.66666669,1,3.0063336,1,0
586,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.66600001,0,1,1,0,1,0,.23999999,1,1,.5,1,3.0063336,1,0
750,Peshawar,Peshawar,.60000002,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.5,.5,0,1,0,.19,1,1,.5,1,2.7387638,.89999998,0
402,Peshawar,Peshawar,1,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,0,0,.0091488454,1,1,.41999999,0,1,0,1,1.3561676,.5,.333
1053,Peshawar,Peshawar,.30000001,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.5,.5,.0091488454,0,0,.2,1,1,.66666669,1,1.7921207,.5,0
402,Peshawar,Peshawar,1,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,0,0,.0091488454,1,1,.40000001,0,0,0,1,1.3561676,.5,.333
683,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,0,0,.34999999,0,0,0,1,.9905436,.30000001,0
27,Peshawar,Peshawar,.80000001,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,1,.60000002,0,1,0,1,1.9046499,.69999999,0
8,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,1,1,.0091488454,0,1,.60000002,0,1,.33333334,1,1.947899,.60000002,.333
358,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,.5,.0091488454,0,0,.34999999,1,1,.5,1,1.8195233,.60000002,0
828,Peshawar,Peshawar,,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.66600001,1,1,1,.0091488454,1,1,.30000001,1,1,.16666667,1,2.4313924,.80000001,.66600001
1084,Peshawar,Peshawar,.26666668,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,1,1,.0091488454,1,1,.55000001,0,0,0,1,.027402576,.1,.333
348,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,0,.40000001,1,1,.83333331,1,2.3333383,.69999999,0
469,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,0,0,.30000001,0,0,0,1,.31584194,.1,0
8,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,.75,1,.0091488454,0,0,.34999999,0,1,0,1,2.3318481,.69999999,.333
1084,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,1,1,.0091488454,1,0,.18000001,1,1,.16666667,1,1.7921207,.5,.333
27,Peshawar,Peshawar,.43333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,0,.25,0,1,0,1,2.2611964,.69999999,0
358,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,.5,.0091488454,0,0,.37,0,0,0,1,2.2428713,.80000001,0
358,Peshawar,Peshawar,.43333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,0,0,.22,0,0,0,1,.68146592,.30000001,0
1053,Peshawar,Peshawar,.46666667,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.5,.25,.0091488454,0,0,.64999998,1,1,.66666669,1,1.7921207,.5,0
358,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,0,0,.40000001,0,0,0,1,1.056061,.40000001,0
1084,Peshawar,Peshawar,.26666668,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,.75,.75,.0091488454,1,1,.23999999,1,1,.16666667,1,1.6635389,.60000002,.333
750,Peshawar,Peshawar,.60000002,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.75,.5,0,1,1,.5,1,1,1,1,3.0063336,1,0
27,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,0,.44999999,0,1,0,1,2.2428713,.80000001,0
469,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.25,.25,.0091488454,0,0,.25,1,1,1,1,1.8195233,.60000002,0
469,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.25,.25,.0091488454,0,0,.55000001,1,1,.33333334,1,1.7921207,.5,0
8,Peshawar,Peshawar,.60000002,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,1,1,.0091488454,0,0,.30000001,0,1,0,1,1.9080973,.60000002,.333
750,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.75,.75,0,1,1,.50999999,1,1,.66666669,1,3.0063336,1,0
828,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,1,0,.18000001,1,1,.66666669,1,3.0063336,1,0
67,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.75,.75,0,0,0,.34999999,1,1,.33333334,1,1.6237372,.60000002,0
402,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,0,0,.0091488454,1,0,.2,1,1,.33333334,1,1.3561676,.5,.333
1054,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.75,.5,0,1,0,.2,1,1,.66666669,1,3.0063336,1,0
128,Peshawar,Peshawar,.26666668,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,1,1,.0091488454,0,0,.30000001,0,1,0,1,2.3318481,.69999999,.333
67,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,0,1,1,0,0,0,.25,0,0,,1,2.3871996,.80000001,0
532,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,1,0,.19,1,1,.5,1,2.1196299,.69999999,0
67,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,0,.75,.75,0,0,0,.38,0,1,0,1,2.4313924,.80000001,0
402,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,1,0,.2,0,1,0,1,1.6635389,.60000002,0
8,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,.75,1,.0091488454,0,0,.30000001,0,1,0,1,1.5972785,.60000002,.333
1054,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,0,.75,.75,0,1,1,.34,1,1,.66666669,1,3.0063336,1,0
1054,Peshawar,Peshawar,1,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.75,.75,0,1,0,.2,1,1,.66666669,1,3.0063336,1,0
703,Peshawar,Peshawar,.2,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,1,1,.34999999,1,1,.33333334,1,2.7387638,.89999998,0
67,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,0,1,.40000001,0,1,0,1,1.7401167,.60000002,0
862,Peshawar,Peshawar,.60000002,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,.75,.75,.0091488454,1,0,.23,1,1,.66666669,1,3.0063336,1,.333
128,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,.5,.5,.0091488454,0,0,.25,0,1,0,1,1.4449283,.5,.333
862,Peshawar,Peshawar,.26666668,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,.75,.75,.0091488454,1,1,.28,0,1,0,1,1.056061,.40000001,.333
1054,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.75,.75,0,1,0,.23999999,1,1,.33333334,1,2.6268203,.89999998,0
469,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.5,.5,.0091488454,0,0,.25,0,0,0,1,1.0179461,.40000001,0
862,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,1,1,.0091488454,1,1,.55000001,0,1,0,1,2.4386573,.80000001,.333
348,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,0,.34999999,1,1,.33333334,,3.0063336,1,0
703,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,1,0,.47999999,0,1,,1,2.7387638,.89999998,0
862,Peshawar,Peshawar,.63333333,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.75,.75,.0091488454,1,1,.57999998,0,1,0,1,2.7387638,.89999998,0
532,Peshawar,Peshawar,1,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,1,0,.23999999,1,1,.33333334,1,2.1196299,.69999999,0
27,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,1,1,.0091488454,0,0,.25,0,1,0,1,1.8772473,.60000002,.333
469,Peshawar,Peshawar,.43333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,0,0,.34999999,0,0,0,1,.31584194,.1,0
402,Peshawar,Peshawar,1,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,0,0,.0091488454,1,1,.44999999,1,1,.33333334,1,1.3561676,.5,.333
8,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.25,.25,.0091488454,0,1,.34999999,0,0,0,1,.69043702,.2,0
1084,Peshawar,Peshawar,.26666668,.68732709,.0091488454,.36555859,.070174657,1,.20949413,1,1,1,1,.0091488454,1,1,.44999999,0,1,0,1,2.1312859,.69999999,1
128,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.75,1,.0091488454,0,0,.30000001,0,1,0,1,1.953825,.60000002,0
1053,Peshawar,Peshawar,.33333334,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,0,0,.0091488454,0,0,.25,1,1,.5,1,1.0286584,.30000001,0
67,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,0,1,1,0,0,0,.37,0,1,0,1,2.4313924,.80000001,0
88,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.5,.5,.0091488454,1,1,.49000001,1,1,.5,1,3.0063336,1,0
428,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,0,0,.0091488454,1,0,.22,1,1,.5,1,3.0063336,1,.333
703,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,1,0,.40000001,1,1,.83333331,1,3.0063336,1,0
402,Peshawar,Peshawar,1,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,0,0,.0091488454,1,1,.44,1,1,.83333331,1,3.0063336,1,.333
703,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,1,0,.19,1,1,.33333334,1,2.7387638,.89999998,0
828,Peshawar,Peshawar,,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.66600001,1,1,1,.0091488454,1,1,.22,0,1,0,1,2.1312859,.69999999,.66600001
799,Peshawar,Peshawar,.46666667,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.5,.5,.0091488454,0,0,.40000001,1,1,.66666669,1,2.0922272,.60000002,0
428,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,1,0,0,.0091488454,1,1,.66000003,0,0,0,1,3.0063336,1,.333
67,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,0,0,.2,1,1,.33333334,1,2.2428713,.80000001,0
88,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.5,0,.0091488454,1,1,.28999999,1,1,.66666669,1,3.0063336,1,0
1054,Peshawar,Peshawar,.83333331,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.333,0,.5,.75,0,1,1,.50999999,1,1,.16666667,1,3.0063336,1,0
88,Peshawar,Peshawar,.53333336,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,.5,.25,.0091488454,1,0,.18000001,1,1,.5,1,3.0063336,1,0
750,Peshawar,Peshawar,.60000002,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.5,.5,0,1,1,.27000001,1,1,1,1,3.0063336,1,0
27,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,1,1,1,.0091488454,0,0,.34999999,1,1,.66666669,1,2.978931,.89999998,0
532,Peshawar,Peshawar,1,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,1,1,.5,1,1,.5,1,2.1196299,.69999999,0
67,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,0,0,.34999999,1,1,.16666667,1,2.0076864,.69999999,0
750,Peshawar,Peshawar,.63333333,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.5,.5,0,1,1,.40000001,1,1,.83333331,1,3.0063336,1,0
862,Peshawar,Peshawar,.66666669,.68732709,.0091488454,.36555859,.070174657,1,.20949413,.66600001,1,1,1,.0091488454,1,0,.25,1,1,.5,1,3.0063336,1,.66600001
1054,Peshawar,Peshawar,.56666666,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,.75,.75,0,1,1,.20999999,1,1,.5,1,2.2428713,.80000001,0
67,Peshawar,Peshawar,.5,.68732709,.0091488454,.36555859,.070174657,1,.20949413,0,0,1,1,0,0,0,.22,1,1,.33333334,1,3.0063336,1,0
