gid_1,name_1,gid_2,name_2,paymentyear,comm_total_all,disb_total_all,comm_health_all,disb_health_all,comm_repro_all,disb_repro_all,comm_total_all_ngo,disb_total_all_ngo,comm_health_all_ngo,disb_health_all_ngo,comm_repro_all_ngo,disb_repro_all_ngo,comm_health_all_ngo_nonus,disb_health_all_ngo_nonus,comm_total_us,disb_total_us,comm_health_us,disb_health_us,comm_repro_us,disb_repro_us,comm_total_us_ngo,disb_total_us_ngo,comm_health_us_ngo,disb_health_us_ngo,comm_repro_us_ngo,disb_repro_us_ngo,comm_health_us_ngo_nonus,disb_health_us_ngo_nonus,comm_total_eu,disb_total_eu,comm_health_eu,disb_health_eu,comm_repro_eu,disb_repro_eu,comm_total_eu_ngo,disb_total_eu_ngo,comm_health_eu_ngo,disb_health_eu_ngo,comm_repro_eu_ngo,disb_repro_eu_ngo,comm_health_eu_ngo_nonus,disb_health_eu_ngo_nonus,comm_total_other,disb_total_other,comm_health_other,disb_health_other,comm_repro_other,disb_repro_other,comm_total_other_ngo,disb_total_other_ngo,comm_health_other_ngo,disb_health_other_ngo,comm_repro_other_ngo,disb_repro_other_ngo,comm_health_other_ngo_nonus,disb_health_other_ngo_nonus
PAK.7_1,Punjab,PAK.7.7_1,Rawalpindi,2019,512775.1875,22410445.8441382,0,0,0,0,512775.1875,118584.484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512775.1875,118584.484375,0,0,0,0,512775.1875,118584.484375,0,0,0,0,0,0,0,22291861.3597632,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.7_1,Rawalpindi,2020,29839.236328125,15203298.2399837,0,0,0,0,29839.236328125,223708.12109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29839.236328125,226536.308349609,0,0,0,0,29839.236328125,223708.12109375,0,0,0,0,0,0,0,14976761.9316341,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.7_1,Rawalpindi,2021,21502267.5900627,37545482.6794391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21502267.5900627,37545482.6794391,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.7_1,Rawalpindi,2022,0,19213394.3994146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19213394.3994146,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.7_1,Rawalpindi,2023,0,17618391.1702086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17618391.1702086,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,1991,38241788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38241788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,1995,0,5634969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5634969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,1996,0,2826605.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2826605.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,1997,0,26140.064453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26140.064453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,1998,0,2561132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2561132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,1999,12202555.423905,1108669.53509163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430425.96875,0,0,0,0,0,0,0,0,0,0,0,0,12202555.423905,678243.566341626,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2000,0,5226467.77346018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4812261,0,0,0,0,0,0,0,0,0,0,0,0,0,414206.773460184,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2001,0,2854352.66903585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944781.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,1909570.98153585,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2002,0,3810202.96542622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096899.75,0,0,0,0,0,0,0,0,0,0,0,0,0,2713303.21542622,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2003,285547668.173654,3072108.68996182,3849211.4851455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285547668.173654,3072108.68996182,3849211.4851455,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2004,308595831.909805,4494035.92286247,0,323189.468412407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34923.2734375,0,0,0,0,0,0,0,0,0,0,0,0,308595831.909805,4459112.64942497,0,323189.468412407,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2005,423814836.499689,10338741.7353446,0,421434.259982652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423814836.499689,10338741.7353446,0,421434.259982652,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2006,821305.7109375,17016024.6328002,0,608039.400388702,0,0,744076.375,70686.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821305.7109375,184370.65234375,0,0,0,0,744076.375,70686.015625,0,0,0,0,0,0,0,16831653.9804564,0,608039.400388702,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2007,0,15088152.9997489,0,622814.708430535,0,0,0,490965.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699051.234375,0,0,0,0,0,490965.1875,0,0,0,0,0,0,0,14389101.7653739,0,622814.708430535,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2008,130323.79296875,8147236.00974229,0,543327.388808316,0,0,0,0,0,0,0,0,0,0,47729.88671875,47729.88671875,0,0,0,0,0,0,0,0,0,0,0,0,82593.90625,31879.2470703125,0,0,0,0,0,0,0,0,0,0,0,0,0,8067626.87595323,0,543327.388808316,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2009,69414.97265625,7721594.71620365,0,189940.689015102,0,0,0,0,0,0,0,0,0,0,69414.97265625,69414.97265625,0,0,0,0,0,0,0,0,0,0,0,0,0,59185.4296875,0,0,0,0,0,0,0,0,0,0,0,0,0,7592994.3138599,0,189940.689015102,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2010,1990177317.45285,1017932.1860158,52978.6831054688,81980.8924354377,52978.6831054688,43405.9331054688,0,92929.83984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52978.6831054688,152535.358886719,52978.6831054688,43405.9331054688,52978.6831054688,43405.9331054688,0,92929.83984375,0,0,0,0,0,0,1990124338.76975,865396.827129085,0,38574.9593299689,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2011,34083.712890625,332085.343912742,9328.23046875,-28469.122409515,9328.23046875,9328.23046875,0,12588.5947265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34083.712890625,39245.0693359375,9328.23046875,9328.23046875,9328.23046875,9328.23046875,0,12588.5947265625,0,0,0,0,0,0,0,292840.274576805,0,-37797.352878265,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2012,34320370.8984034,3652221.82663463,7640.3564453125,7640.3564453125,7640.3564453125,7640.3564453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7640.3564453125,7640.3564453125,7640.3564453125,7640.3564453125,7640.3564453125,7640.3564453125,0,0,0,0,0,0,0,0,34312730.541958,3644581.47018932,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2013,0,4741982.09999356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4741982.09999356,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2014,0,5046461.97616668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5046461.97616668,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2015,7740521.66310693,5240237.23855353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7740521.66310693,5240237.23855353,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2016,32148332.4862535,7989557.38829777,0,0,0,0,315706.3125,90738.265625,0,0,0,0,0,0,315706.3125,90738.265625,0,0,0,0,315706.3125,90738.265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31832626.1737535,7898819.12267277,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2017,6886702.12528586,3709799.74720565,0,0,0,0,0,220990.140625,0,0,0,0,0,0,0,220990.140625,0,0,0,0,0,220990.140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6886702.12528586,3488809.60658065,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2018,0,11842740.2064813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11842740.2064813,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2019,0,11513102.6495636,0,0,0,0,0,0,0,0,0,0,0,0,0,1090.22778320313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11512012.4217804,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2020,48980683.8287351,10117112.8857069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48980683.8287351,10117112.8857069,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2021,86009070.3602508,17570029.0038394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86009070.3602508,17570029.0038394,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2022,0,4268772.74046402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268772.74046402,0,0,0,0,0,0,0,0,0,0,0,0
PAK.7_1,Punjab,PAK.7.8_1,Sargodha,2023,0,2643572.68584649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2643572.68584649,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",1990,0,7418295.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7418295.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",1991,0,1022257.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022257.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",1992,0,910066.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910066.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",1993,0,2031793.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031793.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",1994,0,1637442.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637442.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,1994,8764185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8764185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",1995,0,20830204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20830204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",1996,5851981.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5851981.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,1996,5257718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,1999,12202555.423905,678243.566341626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12202555.423905,678243.566341626,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,"",PAK.8.1_1,"",2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2000,0,414206.773460184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414206.773460184,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2001,1945026.27023798,2565693.17669613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945026.27023798,2565693.17669613,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2002,0,3040745.20880061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3040745.20880061,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2003,38469200.5263032,3431142.28844413,3849211.4851455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203920.578125,0,0,0,0,0,0,0,0,0,0,0,0,0,38265279.9481782,3431142.28844413,3849211.4851455,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2004,225627.6875,6822485.60370677,0,323189.468412407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225627.6875,206827.638183594,0,0,0,0,0,0,0,0,0,0,0,0,0,6615657.96552317,0,323189.468412407,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2005,15560863.6716664,9998209.24674461,0,421434.259982652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15560863.6716664,9998209.24674461,0,421434.259982652,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2006,0,15039459.0254483,0,608039.400388702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55686.984375,0,0,0,0,0,0,0,0,0,0,0,0,0,14983772.0410733,0,608039.400388702,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2007,0,15182093.8315081,0,622814.708430535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15182093.8315081,0,622814.708430535,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2008,42655668.4230454,11681085.4426661,0,543327.388808316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13640.1323242188,41622.1010742188,0,0,0,0,0,0,0,0,0,0,0,0,42642028.2907212,11639463.3415919,0,543327.388808316,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2009,287963497.71871,16676293.4699927,0,189940.689015102,0,0,0,0,0,0,0,0,0,0,244994.03125,244994.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287718503.68746,16431299.4387427,0,189940.689015102,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2010,90683844.6508211,11743039.5074854,148451.40625,81696.1390174689,148451.40625,43121.1796875,148451.40625,43121.1796875,148451.40625,43121.1796875,148451.40625,43121.1796875,148451.40625,43121.1796875,637306.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,148451.40625,43121.1796875,148451.40625,43121.1796875,148451.40625,43121.1796875,148451.40625,43121.1796875,148451.40625,43121.1796875,148451.40625,43121.1796875,148451.40625,43121.1796875,89898086.4320711,11699918.3277979,0,38574.9593299689,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2011,54815352.2798237,14268241.2989274,0,33537.350246735,0,71334.703125,125884.9453125,137074.25,0,71334.703125,0,71334.703125,0,71334.703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125884.9453125,137074.25,0,71334.703125,0,71334.703125,125884.9453125,137074.25,0,71334.703125,0,71334.703125,0,71334.703125,54689467.3345112,14131167.0489274,0,-37797.352878265,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2012,0,12242729.7231045,0,32388.33203125,0,32388.33203125,0,81315.0234375,0,32388.33203125,0,32388.33203125,0,32388.33203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81315.0234375,0,32388.33203125,0,32388.33203125,0,81315.0234375,0,32388.33203125,0,32388.33203125,0,32388.33203125,0,12161414.699667,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2013,109836789.938432,7238577.53010729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109836789.938432,7238577.53010729,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2014,26490015.2807017,2682672.725,0,0,0,0,260040,260040,0,0,0,0,0,0,260040,260040,0,0,0,0,260040,260040,0,0,0,0,0,0,7563,7563,0,0,0,0,0,0,0,0,0,0,0,0,26222412.2807017,2415069.725,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2015,1255977982.63192,3245349.59506305,0,0,0,0,1883094.08203125,580489.36328125,0,0,0,0,0,0,59447.20703125,59447.20703125,0,0,0,0,59447.20703125,59447.20703125,0,0,0,0,0,0,1879003.30859375,576398.58984375,0,0,0,0,1823646.875,521042.15625,0,0,0,0,0,0,1254039532.1163,2609503.79818805,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2016,252761050.758279,3803857.06701132,0,0,0,0,907201.85546875,1075813.55859375,0,0,0,0,0,0,42216779.4482422,12023.4482421875,0,0,0,0,0,0,0,0,0,0,0,0,954669,3268628.203125,0,0,0,0,907201.85546875,1075813.55859375,0,0,0,0,0,0,209589602.310037,523205.415644132,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2017,23456625.01489,14693226.6420823,23245583.948972,1867696.18080675,23245583.948972,1867696.18080675,211041.065917969,273424.608886719,0,0,0,0,0,0,0,6136634,0,0,0,0,0,0,0,0,0,0,0,0,211041.065917969,273424.608886719,0,0,0,0,211041.065917969,273424.608886719,0,0,0,0,0,0,23245583.948972,8283168.03319563,23245583.948972,1867696.18080675,23245583.948972,1867696.18080675,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2018,355585720.743467,22797353.39129,0,0,0,0,0,91255.12109375,0,0,0,0,0,0,0,13317381,0,0,0,0,0,0,0,0,0,0,0,0,0,91255.12109375,0,0,0,0,0,91255.12109375,0,0,0,0,0,0,355585720.743467,9388717.27019629,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2019,578589.25,15843357.3815203,0,0,0,0,0,43763.24609375,0,0,0,0,0,0,0,4183788.75,0,0,0,0,0,0,0,0,0,0,0,0,578589.25,195940.98046875,0,0,0,0,0,43763.24609375,0,0,0,0,0,0,0,11463627.6510516,0,0,0,0,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2020,212431.788085938,19789247.3505005,0,8985284.17123759,0,8985284.17123759,212431.788085938,72783.4008789063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212431.788085938,283733.479003906,0,0,0,0,212431.788085938,72783.4008789063,0,0,0,0,0,0,0,19505513.8714966,0,8985284.17123759,0,8985284.17123759,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2021,0,23553168.2757351,0,4857515.57156321,0,4857515.57156321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23553168.2757351,0,4857515.57156321,0,4857515.57156321,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2022,0,35059050.7763789,0,3498979.44279732,0,3498979.44279732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35059050.7763789,0,3498979.44279732,0,3498979.44279732,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.1_1,Hyderabad,2023,0,4484055.69142578,0,-2875456.91158918,0,-2875456.91158918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4484055.69142578,0,-2875456.91158918,0,-2875456.91158918,0,0,0,0,0,0,0,0
PAK.8_1,Sind,PAK.8.2_1,Karachi,1989,20548320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20548320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
