from_month,from_year,to_month,to_year,province,district,f_sub_borrowers_tot,f_sub_disbursed,f_sub_recovered,f_sub_borrowers_out,f_sub_outstanding,f_eco_borrowers_tot,f_eco_disbursed,f_eco_recovered,f_eco_borrowers_out,f_eco_outstanding,f_abv_borrowers_tot,f_abv_disbursed,f_abv_rabvvered,f_abv_borrowers_out,f_abv_outstanding,nf_sf_borrowers_tot,nf_sf_disbursed,nf_sf_recovered,nf_sf_borrowers_out,nf_sf_outstanding,nf_lf_borrowers_tot,nf_lf_disbursed,nf_lf_recovered,nf_lf_borrowers_out,nf_lf_outstanding,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Haripur,614.000,1510974376.000,7907589901.000,644.000,15806785544.000,44.000,1230368.000,400715.000,48.000,1150812.000,9.000,650135.000,230719.000,9.000,170054.000,3621.000,100102623.000,73001728652.000,5200.000,11050816166.000,65.000,410806.000,250004.000,194.000,320083.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Kala Dhaka,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Karak,1.000,5.000,20402.000,14.000,30624.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,126.000,580095.000,530016.000,535.000,940439.000,10.000,1065.000,50336.000,43.000,40771.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Khyber Agency,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Kohat,213.000,600951.000,5501836158.000,178.000,5004410349.000,4.000,203.000,6031.000,7.000,3011.000,0.000,0.000,0.000,0.000,0.000,1040.000,36706538.000,24801434128.000,1055.000,32403364872.000,9.000,20966.000,50287.000,27.000,30803.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Kohistan,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,1.000,326.000,17.000,3005.000,3.000,17.000,46.000,8.000,504.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Kurram Agency,14.000,8037.000,140493.000,281.000,620851.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.000,26028.000,100691.000,237.000,400732.000,2.000,2.000,1004.000,36.000,10833.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Lakki Marwat,124.000,280987.000,2706.000,251.000,470895.000,48.000,240288.000,240889.000,69.000,300166.000,3.000,150999.000,10082.000,4.000,240979.000,199.000,990298.000,62004.000,197.000,950952.000,16.000,12034.000,100179.000,16.000,110804.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Malakand,212.000,450886.000,460711.000,221.000,420409.000,21.000,310638.000,22072.000,20.000,180462.000,0.000,0.000,0.000,0.000,0.000,513.000,1430011.000,1470428.000,595.000,141074.000,24.000,30113.000,10793.000,34.000,40815.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Mansehra,1062.000,35000847.000,34007707012.000,1095.000,27901553478.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2181.000,6090956406.000,58904513852.000,3451.000,68206080014.000,245.000,3970794.000,4110791.000,493.000,1580619.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Mardan,1858.000,497079906.000,44807086627.000,2296.000,45100715344.000,352.000,3180233.000,3440256.000,403.000,2490435.000,17.000,5430774.000,4920855.000,20.000,730642.000,5315.000,13120521488.000,95107201307.000,5711.000,126007719921.000,228.000,1920199.000,1770358.000,337.000,1350541.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Mohmand Agency,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,103.000,0.000,8.000,103.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,North Waziristan Agency,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,2004.000,0.000,18.000,2004.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Nowshehra,1308.000,27704882166.000,1370856519.000,1434.000,25006037105.000,44.000,410467.000,450825.000,53.000,280708.000,1.000,20023.000,70313.000,1.000,106.000,2241.000,67607772873.000,50204749874.000,2223.000,57601068797.000,18.000,50995.000,60774.000,23.000,740509.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Orakzai Agency,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,33.000,0.000,2.000,324.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Peshawar,428.000,22805338.000,53008870589.000,581.000,12390045817.000,70.000,680906.000,1520786.000,116.000,740875.000,23.000,8580582.000,8330553.000,43.000,193082.000,1901.000,80507368.000,45709222758.000,2216.000,79809219704.000,77.000,820331.000,6500968.000,125.000,530676.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Shangla,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,South Waziristan Agency,141.000,320229.000,350495.000,136.000,300902.000,90.000,350775.000,280864.000,83.000,320263.000,0.000,0.000,0.000,0.000,0.000,306.000,380289.000,250135.000,446.000,480948.000,28.000,20177.000,685.000,43.000,20946.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Swabi,2141.000,436075369.000,35509743176.000,2827.000,44702802992.000,243.000,2110204.000,241009.000,280.000,1670598.000,15.000,440534.000,210611.000,14.000,270664.000,1999.000,53507264.000,34907172999.000,2238.000,53906412314.000,104.000,1050721.000,910425.000,179.000,570258.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Swat,873.000,24706781.000,27502920377.000,880.000,24204750321.000,38.000,180571.000,180448.000,36.000,1703.000,0.000,0.000,0.000,0.000,0.000,2960.000,94409527.000,53105228145.000,3110.000,90201602206.000,96.000,130405.000,4013.000,142.000,130179.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,Tank,74.000,200812.000,170287.000,86.000,230176.000,17.000,80562.000,110506.000,19.000,70207.000,0.000,0.000,0.000,0.000,0.000,93.000,170029.000,60818.000,165.000,250593.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Khyber Pakhtunkhwa,MFIs ,61.000,3085.000,110838.000,61.000,20343.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3283.000,1940835.000,1570923.000,3294.000,1130652.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Awaran,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Barkhan,55.000,220073.000,180018.000,104.000,310125.000,1.000,7.000,951.000,1.000,7.000,0.000,0.000,0.000,0.000,0.000,20.000,40175.000,1018.000,34.000,50905.000,8.000,559.000,348.000,8.000,559.000,,,,,
7,2021,6,2022,Balochistan,Bolan,5.000,20281.000,10755.000,8.000,20372.000,0.000,0.000,799.000,4.000,1064.000,2.000,20699.000,125.000,2.000,20573.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Chagai,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Dera Bugti,239.000,7003284.000,5901137225.000,511.000,7208504189.000,,,,,,3.000,30358.000,483.000,3.000,20875.000,33.000,705521337.000,5025833269.000,25.000,5051130101.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Gawadar,16.000,3091545.000,504754.000,15.000,3094945.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.000,903314.000,8024413353.000,28.000,11012931647.000,1.000,1705.000,9.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Harnai,9.000,10429.000,2.000,9.000,30009.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Jaffarabad,1783.000,7450582109.000,52704283872.000,2492.000,75305927067.000,59.000,158047.000,1140753.000,141.000,142094.000,37.000,2090421.000,1240672.000,81.000,1870663.000,192.000,680690838.000,29099973738.000,244.000,8202502918.000,1.000,80417.000,70918.000,1.000,499.000,,,,,
7,2021,6,2022,Balochistan,Jhal Magsi,3.000,20314.000,423.000,4.000,20653.000,2.000,10939.000,862.000,4.000,20657.000,0.000,0.000,0.000,0.000,0.000,4.000,40014.000,192.000,6.000,40279.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Kalat,0.000,0.000,458.000,6.000,10364.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Kech (Turbat),0.000,0.000,20817.000,12.000,160223.000,0.000,0.000,0.000,0.000,0.000,1.000,100029.000,90778.000,1.000,498.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Kharan,5.000,100168.000,566.000,7.000,100935.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Khuzdar,9.000,60498.000,60379.000,19.000,60417.000,2.000,102.000,5.000,2.000,102.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Kohlu,33.000,160972.000,40436.000,34.000,160177.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,2.000,402.000,6.000,10952.000,3.000,167.000,0.000,3.000,167.000,,,,,
7,2021,6,2022,Balochistan,Lasbela,191.000,340286.000,210654.000,313.000,520571.000,2.000,76.000,99.000,4.000,10518.000,0.000,0.000,0.000,0.000,0.000,15.000,5068.000,30386.000,31.000,60361.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Lehri,8.000,30443.000,643.000,9.000,30471.000,1.000,105.000,817.000,7.000,3084.000,2.000,10399.000,20193.000,9.000,50335.000,6.000,10026.000,10254.000,31.000,20977.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Loralai,68.000,430299.000,220321.000,164.000,850222.000,1.000,20604.000,10035.000,1.000,10569.000,0.000,0.000,0.000,0.000,0.000,9.000,10705.000,507.000,19.000,40211.000,21.000,30373.000,10465.000,38.000,5098.000,,,,,
7,2021,6,2022,Balochistan,Mastung,7.000,90527.000,90509.000,12.000,60373.000,4.000,707.000,60916.000,3.000,20759.000,0.000,0.000,0.000,0.000,0.000,3.000,5.000,0.000,3.000,202.000,0.000,0.000,4.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Musa Khael,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Nasirabad,2504.000,6160184.000,4680382.000,2643.000,6270845.000,58.000,900513.000,60082.000,94.000,700903.000,18.000,300451.000,220991.000,58.000,610987.000,870.000,870137.000,1550768.000,1014.000,940787.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Nushki,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Panjgur,0.000,0.000,12.000,2.000,431.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Pishin,25.000,140796.000,805.000,43.000,230996.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.000,3.000,50173.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Qilla Abdullah,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Qilla Saifullah,37.000,150496.000,13019.000,62.000,200241.000,0.000,0.000,6.000,3.000,186.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.000,0.000,0.000,27.000,5087.000,50314.000,25.000,50216.000,,,,,
7,2021,6,2022,Balochistan,Quetta,190.000,27503100612.000,12507629.000,262.000,18900821612.000,1.000,40705.000,50235.000,6.000,50419.000,2.000,1810016.000,9260789.000,3.000,18035.000,174.000,230448381.000,14089009124.000,172.000,29060478976.000,36.000,1130385.000,117019.000,40.000,700285.000,,,,,
7,2021,6,2022,Balochistan,Sherani,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Sibbi,75.000,260476.000,110948.000,115.000,370649.000,6.000,110045.000,50591.000,7.000,7002.000,5.000,170644.000,100105.000,10.000,120327.000,18.000,90614.000,50738.000,31.000,110302.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Sohbatpur,121.000,510135.000,430578.000,171.000,810478.000,9.000,170427.000,130236.000,14.000,100576.000,1.000,160503.000,160593.000,5.000,80011.000,10.000,80162.000,4.000,13.000,80502.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Washuk,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Zhob,2.000,10308.000,30252.000,39.000,100691.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,205.000,1.000,17.000,30913.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Balochistan,Ziarat,0.000,0.000,269.000,5.000,10682.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,3.000,432.000,,,,,
7,2021,6,2022,Balochistan,MFIs ,3.000,16.000,242.000,3.000,65.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,78.000,83.000,9.000,363.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Azad Kashmir,Bagh,177.000,5003219.000,410877117.000,146.000,370785583.000,0.000,0.000,0.000,0.000,0.000,1.000,1020015.000,990437.000,1.000,50066.000,471.000,9607048.000,75041142.000,733.000,118093453.000,0.000,0.000,30268.000,50.000,3027.000,,,,,
7,2021,6,2022,Azad Kashmir,Bhimber,8.000,6006.000,40507.000,38.000,150648.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,1.000,1052.000,44.000,19037.000,110698.000,104.000,420439.000,47.000,3035.000,40675.000,43.000,20668.000,,,,,
7,2021,6,2022,Azad Kashmir,Hattian,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,637.000,1050268.000,109068.000,878.000,1300648.000,59.000,130735.000,140834.000,69.000,120778.000,,,,,
7,2021,6,2022,Azad Kashmir,Haveli,0.000,0.000,0.000,38.000,102.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.000,70945.000,50215.000,99.000,170637.000,56.000,80064.000,110639.000,111.000,120614.000,,,,,
7,2021,6,2022,Azad Kashmir,Kotli,6.000,10485.000,40285.000,60.000,100314.000,1.000,1.000,1.000,0.000,0.000,3.000,7100322.000,6930816.000,4.000,430629.000,303.000,520691.000,360383.000,507.000,800871.000,99.000,40546.000,130877.000,376.000,180891.000,,,,,
7,2021,6,2022,Azad Kashmir,Mirpur,12.000,40626.000,558.000,36.000,60749.000,3.000,350229.000,468.000,14.000,350761.000,3.000,170792.000,200322.000,3.000,20114.000,298.000,1220797.000,96018.000,380.000,1140743.000,3.000,20091.000,40938.000,75.000,240746.000,,,,,
7,2021,6,2022,Azad Kashmir,Muzaffarabad,1358.000,25106476.000,2000918274.000,905.000,1670355162.000,0.000,0.000,0.000,0.000,0.000,2.000,71046.000,670413.000,2.000,50732.000,3555.000,71700533.000,593024604.000,4606.000,75004297281.000,88.000,450201.000,650792.000,364.000,1350637.000,,,,,
7,2021,6,2022,Azad Kashmir,Neelum (Ath Muqam),0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,2404.000,2406.000,4.000,1025.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Azad Kashmir,Poonch (Rawla Kot),22.000,50343.000,17013.000,39.000,80753.000,0.000,0.000,0.000,0.000,0.000,1.000,228025.000,2220488.000,1.000,110334.000,302.000,790248.000,600708.000,639.000,1060669.000,88.000,120976.000,270534.000,432.000,260662.000,,,,,
7,2021,6,2022,Azad Kashmir,Sudhnoti,1.000,114.000,10678.000,3.000,10406.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,9033.000,70153.000,95.000,260598.000,50.000,5031.000,80519.000,118.000,120522.000,,,,,
7,2021,6,2022,Azad Kashmir,MFIs ,406.000,2803.000,30061.000,394.000,12021.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18359.000,1228095.000,98601.000,18580.000,649057.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Gilgit Baltistan,Astore,355.000,420232.000,180775.000,378.000,40068.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,591.000,1330597.000,790992.000,831.000,1610072.000,32.000,170912.000,110486.000,133.000,420119.000,,,,,
7,2021,6,2022,Gilgit Baltistan,Diamir,33.000,60815.000,20183.000,52.000,80396.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.000,30044.000,60735.000,136.000,380841.000,46.000,1907.000,13033.000,114.000,400488.000,,,,,
7,2021,6,2022,Gilgit Baltistan,Ghanche,792.000,940584.000,390477.000,882.000,1010843.000,0.000,0.000,134.000,1.000,69.000,0.000,0.000,0.000,0.000,0.000,329.000,790233.000,440671.000,447.000,98046.000,114.000,770975.000,350969.000,343.000,1260806.000,,,,,
7,2021,6,2022,Gilgit Baltistan,Gilgit,838.000,1420227.000,93014.000,985.000,1750793.000,6.000,110558.000,20805.000,19.000,180731.000,2.000,24093.000,70753.000,4.000,25043.000,1292.000,4480498.000,1670733.000,2303.000,6110005.000,268.000,1690069.000,890618.000,1048.000,4260982.000,,,,,
7,2021,6,2022,Gilgit Baltistan,Gizer,2491.000,2400754.000,1330361.000,2497.000,2310914.000,0.000,0.000,10411.000,2.000,658.000,0.000,0.000,0.000,0.000,0.000,3799.000,665058.000,3620731.000,4817.000,7800394.000,179.000,710937.000,280475.000,570.000,1580147.000,,,,,
7,2021,6,2022,Gilgit Baltistan,Hunza Nagar,788.000,1300405.000,400608.000,812.000,1270555.000,1.000,10697.000,10188.000,1.000,51.000,0.000,0.000,0.000,0.000,0.000,739.000,1410955.000,730184.000,1065.000,1740546.000,405.000,1840134.000,360931.000,1021.000,3750708.000,,,,,
7,2021,6,2022,Gilgit Baltistan,Kharmang,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2021,6,2022,Gilgit Baltistan,Skardu,1236.000,1420518.000,820261.000,1449.000,1600728.000,0.000,0.000,525.000,2.000,542.000,0.000,0.000,0.000,0.000,0.000,535.000,1240815.000,640623.000,816.000,1620649.000,111.000,690089.000,240768.000,398.000,1250347.000,,,,,
7,2021,6,2022,Gilgit Baltistan,MFIs ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
7,2020,6,2021,Punjab,Attock,1335.000,415014.000,2260826.000,1186.000,4230495.000,125.000,76081.000,650853.000,216.000,930561.000,22.000,6760285.000,6990926.000,30.000,270674.000,6672.000,7580368.000,6320954.000,8896.000,7520874.000,25.000,1670138.000,1100516.000,43.000,1640988.000,,,,,
7,2020,6,2021,Punjab,Bahawalnagar,71735.000,99480266.000,91290707.000,92459.000,115350902.000,4104.000,36180475.000,34520956.000,3845.000,23950197.000,852.000,25200955.000,23480756.000,522.000,9780946.000,67878.000,64110951.000,62300582.000,105351.000,89320599.000,5702.000,1518098.000,12200812.000,9804.000,23620313.000,,,,,
7,2020,6,2021,Punjab,Bahawalpur,60402.000,78000081.000,76020953.000,85273.000,89610521.000,2903.000,26520911.000,25860769.000,2423.000,17330211.000,608.000,24920671.000,23910255.000,509.000,12340785.000,53628.000,51100688.000,49570231.000,82422.000,66990096.000,7680.000,35950569.000,30740003.000,9162.000,23350866.000,,,,,
7,2020,6,2021,Punjab,Bhakkar,27800.000,37280891.000,32920939.000,39278.000,44810537.000,2306.000,11900067.000,1252001.000,3479.000,14090884.000,161.000,10100412.000,9980751.000,178.000,2000485.000,15753.000,1623047.000,16430782.000,29802.000,26920631.000,2344.000,4390961.000,3090931.000,2481.000,4540902.000,,,,,
7,2020,6,2021,Punjab,Chakwal,3978.000,4410162.000,3420319.000,3738.000,5190941.000,149.000,820034.000,760419.000,244.000,1020296.000,22.000,4670217.000,4750314.000,15.000,180831.000,7187.000,6730571.000,5850291.000,8617.000,7830274.000,85.000,5100444.000,5160317.000,49.000,1100578.000,,,,,
7,2020,6,2021,Punjab,Chiniot,6772.000,13520906.000,13120173.000,8959.000,12800145.000,1245.000,9970803.000,1043065.000,1168.000,7510817.000,236.000,1441015.000,14120353.000,178.000,4370772.000,6809.000,13590163.000,13070806.000,8773.000,13400366.000,1710.000,4600243.000,3310479.000,2019.000,4150455.000,,,,,
7,2020,6,2021,Punjab,D.G.Khan,13304.000,1798091.000,17940603.000,17696.000,19380619.000,1286.000,11610174.000,11360594.000,1406.000,8620463.000,165.000,9380361.000,9100246.000,252.000,244008.000,11327.000,11060425.000,11300188.000,17427.000,14650656.000,1148.000,4010847.000,2820375.000,1522.000,4270633.000,,,,,
7,2020,6,2021,Punjab,Faisalabad,23810.000,3220031.000,31480623.000,33126.000,37410856.000,2673.000,1958012.000,19700563.000,2651.000,1387014.000,479.000,77580474.000,78510552.000,344.000,15750961.000,18056.000,30020238.000,31110227.000,26928.000,35890809.000,5783.000,41260034.000,32670528.000,9083.000,40860264.000,,,,,
